refDes,week,delivered_bytes,delivered_human
CE04OSPS-SF01B-4A-NUTNRA102,2026-07-06,35756438,34.1 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-07-13,35232149,33.6 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-07-20,35022434,33.4 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-07-27,34393291,32.8 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-08-03,34498149,32.9 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-08-10,2411724,2.3 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-08-17,0,0 bytes
CE04OSPS-SF01B-4A-NUTNRA102,2026-08-24,0,0 bytes
CE04OSPS-SF01B-4A-NUTNRA102,2026-08-31,0,0 bytes
CE04OSPS-SF01B-4B-VELPTD106,2026-06-08,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-06-15,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-06-22,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-06-29,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-07-06,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-07-13,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-07-20,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-07-27,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-08-03,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-08-10,3670016,3.5 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-08-17,0,0 bytes
CE04OSPS-SF01B-4B-VELPTD106,2026-08-24,0,0 bytes
CE04OSPS-SF01B-4B-VELPTD106,2026-08-31,0,0 bytes
CE04OSPS-SF01B-4F-PCO2WA102,2026-06-08,33175,32.4 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-06-15,32969,32.2 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-06-22,33174,32.4 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-06-29,33276,32.5 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-07-06,33276,32.5 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-07-13,33174,32.4 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-07-20,33174,32.4 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-07-27,33480,32.7 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-08-03,32970,32.2 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-08-10,2560,2.5 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-08-17,0,0 bytes
CE04OSPS-SF01B-4F-PCO2WA102,2026-08-24,0,0 bytes
CE04OSPS-SF01B-4F-PCO2WA102,2026-08-31,0,0 bytes
RS01SBPS-PC01A-05-ADCPTD102,2026-06-08,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-06-15,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-06-22,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-06-29,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-07-06,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-07-13,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-07-20,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-07-27,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-08-03,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-08-10,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-08-17,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-08-24,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-08-31,660602880,630 MiB
RS01SBPS-PC01A-06-VADCPB101,2026-06-08,2177892352,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-06-15,2179989504,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-06-22,2216689664,2.06 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-06-29,2194669568,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-07-06,2192572416,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-07-13,2218786816,2.07 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-07-20,2205155328,2.05 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-07-27,2210398208,2.06 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-08-03,2193620992,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-08-10,2196766720,2.05 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-08-17,2194669568,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-08-24,2192572416,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-08-31,2187329536,2.04 GiB
RS01SBPS-PC01A-07-CAMDSC102,2026-06-08,22205693952,20.68 GiB
RS01SBPS-PC01A-07-CAMDSC102,2026-06-15,22201499648,20.68 GiB
RS01SBPS-PC01A-07-CAMDSC102,2026-06-22,22196256768,20.67 GiB
RS01SBPS-PC01A-07-CAMDSC102,2026-06-29,22229811200,20.7 GiB
RS01SBPS-PC01A-07-CAMDSC102,2026-07-06,22312648704,20.78 GiB
RS01SBPS-PC01A-07-CAMDSC102,2026-07-13,22450012160,20.91 GiB
RS01SBPS-PC01A-07-CAMDSC102,2026-07-20,22530752512,20.98 GiB
RS01SBPS-PC01A-07-CAMDSC102,2026-07-27,22763536384,21.2 GiB
RS01SBPS-PC01A-07-CAMDSC102,2026-08-03,15350440960,14.3 GiB
RS01SBPS-PC01A-07-CAMDSC102,2026-08-10,23051055923,21.47 GiB
RS01SBPS-PC01A-07-CAMDSC102,2026-08-17,22456303616,20.91 GiB
RS01SBPS-PC01A-07-CAMDSC102,2026-08-24,23136410008,21.55 GiB
RS01SBPS-PC01A-07-CAMDSC102,2026-08-31,22953328640,21.38 GiB
RS01SBPS-PC01A-08-HYDBBA103,2026-06-08,78859730866,73.44 GiB
RS01SBPS-PC01A-08-HYDBBA103,2026-06-15,51598642380,48.05 GiB
RS01SBPS-PC01A-08-HYDBBA103,2026-06-22,42244714894,39.34 GiB
RS01SBPS-PC01A-08-HYDBBA103,2026-06-29,60988450273,56.8 GiB
RS01SBPS-PC01A-08-HYDBBA103,2026-07-06,68076391583,63.4 GiB
RS01SBPS-PC01A-08-HYDBBA103,2026-07-13,65717403508,61.2 GiB
RS01SBPS-PC01A-08-HYDBBA103,2026-07-20,74627887788,69.5 GiB
RS01SBPS-PC01A-08-HYDBBA103,2026-07-27,68046294159,63.37 GiB
RS01SBPS-PC01A-08-HYDBBA103,2026-08-03,61024921166,56.83 GiB
RS01SBPS-PC01A-08-HYDBBA103,2026-08-10,76539337072,71.28 GiB
RS01SBPS-PC01A-08-HYDBBA103,2026-08-17,74170841405,69.08 GiB
RS01SBPS-PC01A-08-HYDBBA103,2026-08-24,80789087815,75.24 GiB
RS01SBPS-PC01A-08-HYDBBA103,2026-08-31,79887545051,74.4 GiB
RS01SBPS-PC01A-4A-CTDPFA103,2026-06-08,32296138,30.8 MiB
RS01SBPS-PC01A-4A-CTDPFA103,2026-06-15,32296138,30.8 MiB
RS01SBPS-PC01A-4A-CTDPFA103,2026-06-22,32296138,30.8 MiB
RS01SBPS-PC01A-4A-CTDPFA103,2026-06-29,32296138,30.8 MiB
RS01SBPS-PC01A-4A-CTDPFA103,2026-07-06,32296138,30.8 MiB
RS01SBPS-PC01A-4A-CTDPFA103,2026-07-13,32296138,30.8 MiB
RS01SBPS-PC01A-4A-CTDPFA103,2026-07-20,32296138,30.8 MiB
RS01SBPS-PC01A-4A-CTDPFA103,2026-07-27,32296138,30.8 MiB
RS01SBPS-PC01A-4A-CTDPFA103,2026-08-03,32296138,30.8 MiB
RS01SBPS-PC01A-4A-CTDPFA103,2026-08-10,32296138,30.8 MiB
RS01SBPS-PC01A-4A-CTDPFA103,2026-08-17,32296138,30.8 MiB
RS01SBPS-PC01A-4A-CTDPFA103,2026-08-24,32296138,30.8 MiB
RS01SBPS-PC01A-4A-CTDPFA103,2026-08-31,32296138,30.8 MiB
RS01SBPS-PC01A-4B-PHSENA102,2026-06-08,186368,182 KiB
RS01SBPS-PC01A-4B-PHSENA102,2026-06-15,186368,182 KiB
RS01SBPS-PC01A-4B-PHSENA102,2026-06-22,186368,182 KiB
RS01SBPS-PC01A-4B-PHSENA102,2026-06-29,186368,182 KiB
RS01SBPS-PC01A-4B-PHSENA102,2026-07-06,186368,182 KiB
RS01SBPS-PC01A-4B-PHSENA102,2026-07-13,186368,182 KiB
RS01SBPS-PC01A-4B-PHSENA102,2026-07-20,186368,182 KiB
RS01SBPS-PC01A-4B-PHSENA102,2026-07-27,186368,182 KiB
RS01SBPS-PC01A-4B-PHSENA102,2026-08-03,186368,182 KiB
RS01SBPS-PC01A-4B-PHSENA102,2026-08-10,186368,182 KiB
RS01SBPS-PC01A-4B-PHSENA102,2026-08-17,186368,182 KiB
RS01SBPS-PC01A-4B-PHSENA102,2026-08-24,186368,182 KiB
RS01SBPS-PC01A-4B-PHSENA102,2026-08-31,186368,182 KiB
RS01SBPS-PC01A-4C-FLORDD103,2026-06-08,38168165,36.4 MiB
RS01SBPS-PC01A-4C-FLORDD103,2026-06-15,37853591,36.1 MiB
RS01SBPS-PC01A-4C-FLORDD103,2026-06-22,38168165,36.4 MiB
RS01SBPS-PC01A-4C-FLORDD103,2026-06-29,38063307,36.3 MiB
RS01SBPS-PC01A-4C-FLORDD103,2026-07-06,38063307,36.3 MiB
RS01SBPS-PC01A-4C-FLORDD103,2026-07-13,38168165,36.4 MiB
RS01SBPS-PC01A-4C-FLORDD103,2026-07-20,37853591,36.1 MiB
RS01SBPS-PC01A-4C-FLORDD103,2026-07-27,38168165,36.4 MiB
RS01SBPS-PC01A-4C-FLORDD103,2026-08-03,38063307,36.3 MiB
RS01SBPS-PC01A-4C-FLORDD103,2026-08-10,38273022,36.5 MiB
RS01SBPS-PC01A-4C-FLORDD103,2026-08-17,38168165,36.4 MiB
RS01SBPS-PC01A-4C-FLORDD103,2026-08-24,38168165,36.4 MiB
RS01SBPS-PC01A-4C-FLORDD103,2026-08-31,38168165,36.4 MiB
RS01SBPS-SF01A-2A-CTDPFA102,2026-06-08,26424111,25.2 MiB
RS01SBPS-SF01A-2A-CTDPFA102,2026-06-15,26424111,25.2 MiB
RS01SBPS-SF01A-2A-CTDPFA102,2026-06-22,26424111,25.2 MiB
RS01SBPS-SF01A-2A-CTDPFA102,2026-06-29,26424111,25.2 MiB
RS01SBPS-SF01A-2A-CTDPFA102,2026-07-06,26424111,25.2 MiB
RS01SBPS-SF01A-2A-CTDPFA102,2026-07-13,26424111,25.2 MiB
RS01SBPS-SF01A-2A-CTDPFA102,2026-07-20,22463075,21.42 MiB
RS01SBPS-SF01A-2A-CTDPFA102,2026-07-27,23802671,22.7 MiB
RS01SBPS-SF01A-2A-CTDPFA102,2026-08-03,26424111,25.2 MiB
RS01SBPS-SF01A-2A-CTDPFA102,2026-08-10,26424111,25.2 MiB
RS01SBPS-SF01A-2A-CTDPFA102,2026-08-17,25899823,24.7 MiB
RS01SBPS-SF01A-2A-CTDPFA102,2026-08-24,0,0 bytes
RS01SBPS-SF01A-2A-CTDPFA102,2026-08-31,0,0 bytes
RS01SBPS-SF01A-2D-PHSENA101,2026-06-08,222208,217 KiB
RS01SBPS-SF01A-2D-PHSENA101,2026-06-15,220160,215 KiB
RS01SBPS-SF01A-2D-PHSENA101,2026-06-22,223232,218 KiB
RS01SBPS-SF01A-2D-PHSENA101,2026-06-29,222208,217 KiB
RS01SBPS-SF01A-2D-PHSENA101,2026-07-06,221184,216 KiB
RS01SBPS-SF01A-2D-PHSENA101,2026-07-13,208896,204 KiB
RS01SBPS-SF01A-2D-PHSENA101,2026-07-20,187392,183 KiB
RS01SBPS-SF01A-2D-PHSENA101,2026-07-27,193131,188.6 KiB
RS01SBPS-SF01A-2D-PHSENA101,2026-08-03,221184,216 KiB
RS01SBPS-SF01A-2D-PHSENA101,2026-08-10,231424,226 KiB
RS01SBPS-SF01A-2D-PHSENA101,2026-08-17,218112,213 KiB
RS01SBPS-SF01A-2D-PHSENA101,2026-08-24,0,0 bytes
RS01SBPS-SF01A-2D-PHSENA101,2026-08-31,0,0 bytes
RS01SBPS-SF01A-3A-FLORTD101,2026-06-08,37434159,35.7 MiB
RS01SBPS-SF01A-3A-FLORTD101,2026-06-15,37434159,35.7 MiB
RS01SBPS-SF01A-3A-FLORTD101,2026-06-22,37853591,36.1 MiB
RS01SBPS-SF01A-3A-FLORTD101,2026-06-29,37434159,35.7 MiB
RS01SBPS-SF01A-3A-FLORTD101,2026-07-06,37539017,35.8 MiB
RS01SBPS-SF01A-3A-FLORTD101,2026-07-13,38168165,36.4 MiB
RS01SBPS-SF01A-3A-FLORTD101,2026-07-20,32115095,30.63 MiB
RS01SBPS-SF01A-3A-FLORTD101,2026-07-27,34393291,32.8 MiB
RS01SBPS-SF01A-3A-FLORTD101,2026-08-03,38063307,36.3 MiB
RS01SBPS-SF01A-3A-FLORTD101,2026-08-10,38168165,36.4 MiB
RS01SBPS-SF01A-3A-FLORTD101,2026-08-17,37434162,35.7 MiB
RS01SBPS-SF01A-3A-FLORTD101,2026-08-24,0,0 bytes
RS01SBPS-SF01A-3A-FLORTD101,2026-08-31,0,0 bytes
RS01SBPS-SF01A-3B-OPTAAD101,2026-06-08,183500800,175 MiB
RS01SBPS-SF01A-3B-OPTAAD101,2026-06-15,183500800,175 MiB
RS01SBPS-SF01A-3B-OPTAAD101,2026-06-22,183500800,175 MiB
RS01SBPS-SF01A-3B-OPTAAD101,2026-06-29,183500800,175 MiB
RS01SBPS-SF01A-3B-OPTAAD101,2026-07-06,183500800,175 MiB
RS01SBPS-SF01A-3B-OPTAAD101,2026-07-13,183500800,175 MiB
RS01SBPS-SF01A-3B-OPTAAD101,2026-07-20,157286400,150 MiB
RS01SBPS-SF01A-3B-OPTAAD101,2026-07-27,174063616,166 MiB
RS01SBPS-SF01A-3B-OPTAAD101,2026-08-03,185597952,177 MiB
RS01SBPS-SF01A-3B-OPTAAD101,2026-08-10,186646528,178 MiB
RS01SBPS-SF01A-3B-OPTAAD101,2026-08-17,173015040,165 MiB
RS01SBPS-SF01A-3B-OPTAAD101,2026-08-24,0,0 bytes
RS01SBPS-SF01A-3B-OPTAAD101,2026-08-31,0,0 bytes
RS01SBPS-SF01A-3C-PARADA101,2026-06-08,73400320,70 MiB
RS01SBPS-SF01A-3C-PARADA101,2026-06-15,73400320,70 MiB
RS01SBPS-SF01A-3C-PARADA101,2026-06-22,73400320,70 MiB
RS01SBPS-SF01A-3C-PARADA101,2026-06-29,73400320,70 MiB
RS01SBPS-SF01A-3C-PARADA101,2026-07-06,73400320,70 MiB
RS01SBPS-SF01A-3C-PARADA101,2026-07-13,73400320,70 MiB
RS01SBPS-SF01A-3C-PARADA101,2026-07-20,62390272,59.5 MiB
RS01SBPS-SF01A-3C-PARADA101,2026-07-27,66060288,63 MiB
RS01SBPS-SF01A-3C-PARADA101,2026-08-03,73400320,70 MiB
